Dim.1,Dim.2,Dim.3,Dim.4,Dim.5
0.9660027990674083,0.07672892764056354,-0.16624308612300687,0.08216662764281257,-0.1624061789968168
0.9736552301326564,0.09031591462976343,-0.03924761768811457,-0.18571784077034567,-0.0222636119250251
0.8344110503864715,0.5379257587431009,0.0617297248728972,0.07949791427059867,0.06502803706103931
0.9842081137265457,0.030765112923472712,0.005215740719961053,-0.13089534516315468,0.015900002720579218
0.9627844991568204,-0.1520354886599227,0.2178501944695536,0.03509146700923164,-0.03391581623882361
0.947904666925932,-0.17980092372141057,-0.22942346066486238,0.05150567022156052,0.11733030071186172
0.982299432553534,-0.16501833656063694,0.0763190170778309,0.04137768528578965,0.014950815102320153
0.9822618246851268,-0.1652089327877807,0.07627726690297036,0.04142786968409634,0.015680530639354644
